,Epoch,TrainingLoss,TrainingAccuracy,ValidationLoss,ValidationAccuracy
0,1,1.392511265928095,0.21363636309450323,1.3861364234577527,0.25
0,2,1.3914436925541271,0.2568181823600422,1.3861363042484631,0.25
0,3,1.3946106022054499,0.19772727299820292,1.3861360983415083,0.25
0,4,1.3922737685116855,0.2113636379892176,1.3861360441554675,0.25
0,5,1.3928718263452704,0.23636363690549678,1.3861358707601374,0.25
0,6,1.391724833575162,0.21818181709809736,1.3861357407136397,0.25142045454545453
0,7,1.3929570133035833,0.21363636377182874,1.3861355781555176,0.25142045454545453
0,8,1.3875204996629196,0.24318181709809736,1.386135458946228,0.25142045454545453
0,9,1.3906476107510652,0.22727272781458768,1.3861353180625222,0.25142045454545453
0,10,1.390462157943032,0.2590909096327695,1.3861351555044001,0.25142045454545453
0,11,1.3919691736047919,0.23181818127632142,1.386134992946278,0.25142045454545453
0,12,1.3902359160509976,0.27272727435285393,1.3861348195509477,0.25142045454545453
0,13,1.3919719717719339,0.23636363582177597,1.3861346244812012,0.25426136363636365
0,14,1.3964294823733243,0.21363636417822404,1.3861344185742466,0.25426136363636365
0,15,1.3906853545795788,0.23636363555084575,1.3861342885277488,0.25426136363636365
0,16,1.3909006855704569,0.21818181818181817,1.3861341151324185,0.25426136363636365
0,17,1.3892279083078558,0.23863636390729384,1.386133985085921,0.25426136363636365
0,18,1.3911235570907592,0.21136363582177595,1.3861337900161743,0.2571022727272727
0,19,1.3924293843182651,0.20227272645993666,1.3861336274580522,0.2585227272727273
0,20,1.387955648248846,0.2568181823600422,1.3861334974115544,0.2585227272727273
0,21,1.3929578152569857,0.2409090903672305,1.3861333673650569,0.2585227272727273
