,Epoch,TrainingLoss,TrainingAccuracy,ValidationLoss,ValidationAccuracy
0,1,9.835784912109375,0.2909090909090909,12.088571570136331,0.25
0,2,11.319299038973721,0.29772727381099356,12.088571570136331,0.25
0,3,11.246034500815652,0.30227272727272725,12.088571570136331,0.25
0,4,11.24603460485285,0.3022727278145877,12.088571570136331,0.25
0,5,11.246034362099387,0.30227272727272725,12.088571570136331,0.25
0,6,11.319298761541193,0.29772727381099356,12.088571570136331,0.25
0,7,11.246034466136585,0.3022727256471461,12.088571570136331,0.25
0,8,11.209402500499378,0.30454545508731495,12.088571570136331,0.25
0,9,11.31929891759699,0.2977272719144821,12.088571570136331,0.25
0,10,11.31929874420166,0.29772727435285395,12.088571570136331,0.25
0,11,11.209402916648171,0.30454545346173373,12.088571570136331,0.25
0,12,11.31929862282493,0.29772727381099356,12.088571570136331,0.25
0,13,11.282666795903987,0.30000000054186043,12.088571570136331,0.25
0,14,11.355930831215598,0.29545454464175486,12.088571570136331,0.25
0,15,11.42919446771795,0.2909090909090909,12.088571570136331,0.25
0,16,11.246034639531915,0.3022727288983085,12.088571570136331,0.25
0,17,11.392562848871405,0.29318181763995776,12.088571570136331,0.25
0,18,11.282666535810991,0.3,12.088571570136331,0.25
0,19,11.246034691550514,0.30227272618900647,12.088571570136331,0.25
0,20,11.282666743885388,0.2999999989162792,12.088571570136331,0.25
0,21,11.355930848555131,0.29545454464175486,12.088571570136331,0.25
